0	0	0	0	0	0
256	0	0	214	11	6
512	0	0	425	25	11
768	0	0	628	37	14
1024	0	0	824	50	17
1280	0	0	1021	62	21
1536	0	0	1225	74	24
1792	0	0	1416	86	28
2048	0	0	1605	99	32
2303	0	0	1796	111	35
2559	0	0	1991	123	39
2815	0	0	2193	135	42
3071	0	0	2396	147	45
3327	0	0	2586	158	49
3583	0	0	2779	170	52
3839	0	0	2972	182	56
4095	0	0	3164	195	60
0	256	0	48	251	19
256	256	0	257	264	23
512	256	0	468	276	29
768	256	0	668	289	33
1024	256	0	865	301	36
1280	256	0	1063	313	39
1536	256	0	1263	325	43
1792	256	0	1452	338	46
2048	256	0	1641	350	50
2303	256	0	1831	362	54
2559	256	0	2025	373	57
2815	256	0	2226	385	61
3071	256	0	2429	396	64
3327	256	0	2621	407	67
3583	256	0	2815	418	71
3839	256	0	3007	430	74
4095	256	0	3197	441	77
0	512	0	96	501	37
256	512	0	303	514	41
512	512	0	513	524	45
768	512	0	712	537	51
1024	512	0	908	550	55
1280	512	0	1109	561	58
1536	512	0	1305	573	61
1792	512	0	1493	584	65
2048	512	0	1681	596	69
2303	512	0	1870	607	72
2559	512	0	2068	618	76
2815	512	0	2271	629	79
3071	512	0	2473	641	83
3327	512	0	2665	651	86
3583	512	0	2860	662	89
3839	512	0	3047	672	93
4095	512	0	3239	683	96
0	768	0	142	741	57
256	768	0	351	752	60
512	768	0	558	766	63
768	768	0	758	779	68
1024	768	0	953	789	73
1280	768	0	1152	800	76
1536	768	0	1344	810	80
1792	768	0	1531	822	83
2048	768	0	1722	833	88
2303	768	0	1909	844	91
2559	768	0	2111	855	94
2815	768	0	2316	868	98
3071	768	0	2515	878	101
3327	768	0	2709	889	104
3583	768	0	2904	900	108
3839	768	0	3093	911	111
4095	768	0	3283	921	115
0	1024	0	191	979	75
256	1024	0	399	992	79
512	1024	0	605	1005	82
768	1024	0	801	1017	85
1024	1024	0	998	1029	90
1280	1024	0	1196	1038	95
1536	1024	0	1385	1050	98
1792	1024	0	1574	1061	103
2048	1024	0	1765	1074	106
2303	1024	0	1956	1086	109
2559	1024	0	2158	1098	113
2815	1024	0	2361	1109	116
3071	1024	0	2558	1120	120
3327	1024	0	2752	1130	123
3583	1024	0	2947	1142	126
3839	1024	0	3137	1152	130
4095	1024	0	3328	1163	133
0	1280	0	235	1229	94
256	1280	0	445	1242	97
512	1280	0	646	1254	100
768	1280	0	842	1264	104
1024	1280	0	1038	1276	107
1280	1280	0	1238	1287	112
1536	1280	0	1425	1297	117
1792	1280	0	1614	1309	121
2048	1280	0	1805	1320	125
2303	1280	0	1998	1331	128
2559	1280	0	2200	1340	131
2815	1280	0	2403	1349	135
3071	1280	0	2598	1358	138
3327	1280	0	2794	1368	142
3583	1280	0	2987	1378	145
3839	1280	0	3180	1389	148
4095	1280	0	3373	1400	150
0	1536	0	283	1455	112
256	1536	0	492	1468	116
512	1536	0	691	1478	119
768	1536	0	886	1490	122
1024	1536	0	1085	1500	126
1280	1536	0	1281	1511	129
1536	1536	0	1469	1521	134
1792	1536	0	1659	1532	139
2048	1536	0	1849	1544	143
2303	1536	0	2044	1554	147
2559	1536	0	2247	1564	149
2815	1536	0	2450	1574	153
3071	1536	0	2642	1583	156
3327	1536	0	2839	1593	160
3583	1536	0	3033	1605	163
3839	1536	0	3227	1616	167
4095	1536	0	3423	1628	168
0	1792	0	330	1687	131
256	1792	0	539	1697	134
512	1792	0	735	1711	137
768	1792	0	931	1721	141
1024	1792	0	1130	1734	144
1280	1792	0	1326	1746	148
1536	1792	0	1514	1758	151
1792	1792	0	1702	1767	157
2048	1792	0	1893	1779	162
2303	1792	0	2092	1792	165
2559	1792	0	2296	1802	168
2815	1792	0	2496	1812	171
3071	1792	0	2689	1822	174
3327	1792	0	2886	1833	179
3583	1792	0	3080	1845	182
3839	1792	0	3274	1858	186
4095	1792	0	3470	1869	186
0	2048	0	378	1926	149
256	2048	0	582	1940	153
512	2048	0	778	1952	156
768	2048	0	973	1965	159
1024	2048	0	1173	1975	162
1280	2048	0	1364	1987	165
1536	2048	0	1552	2000	170
1792	2048	0	1743	2015	174
2048	2048	0	1933	2029	179
2303	2048	0	2135	2039	184
2559	2048	0	2337	2051	187
2815	2048	0	2536	2062	189
3071	2048	0	2731	2074	193
3327	2048	0	2927	2085	196
3583	2048	0	3118	2096	200
3839	2048	0	3312	2108	204
4095	2048	0	3510	2120	202
0	2303	0	423	2178	167
256	2303	0	624	2189	170
512	2303	0	818	2199	174
768	2303	0	1013	2211	177
1024	2303	0	1213	2224	181
1280	2303	0	1403	2238	184
1536	2303	0	1591	2254	188
1792	2303	0	1782	2268	191
2048	2303	0	1973	2282	196
2303	2303	0	2178	2296	201
2559	2303	0	2381	2305	204
2815	2303	0	2575	2315	208
3071	2303	0	2771	2326	211
3327	2303	0	2964	2337	215
3583	2303	0	3157	2347	218
3839	2303	0	3348	2358	221
4095	2303	0	3550	2371	219
0	2559	0	468	2421	185
256	2559	0	666	2432	189
512	2559	0	860	2443	192
768	2559	0	1057	2457	195
1024	2559	0	1256	2469	199
1280	2559	0	1442	2482	202
1536	2559	0	1631	2497	206
1792	2559	0	1821	2513	210
2048	2559	0	2018	2528	214
2303	2559	0	2221	2542	218
2559	2559	0	2427	2555	223
2815	2559	0	2621	2565	226
3071	2559	0	2814	2573	230
3327	2559	0	3006	2582	232
3583	2559	0	3197	2593	235
3839	2559	0	3391	2604	232
4095	2559	0	3590	2616	236
0	2815	0	514	2659	203
256	2815	0	709	2671	207
512	2815	0	904	2685	210
768	2815	0	1102	2699	213
1024	2815	0	1298	2714	216
1280	2815	0	1485	2728	220
1536	2815	0	1671	2741	223
1792	2815	0	1862	2756	228
2048	2815	0	2063	2773	232
2303	2815	0	2266	2785	235
2559	2815	0	2464	2794	239
2815	2815	0	2656	2801	246
3071	2815	0	2855	2814	248
3327	2815	0	3046	2824	254
3583	2815	0	3239	2833	257
3839	2815	0	3435	2846	259
4095	2815	0	3637	2859	262
0	3071	0	558	2898	219
256	3071	0	753	2913	223
512	3071	0	946	2928	227
768	3071	0	1153	2944	230
1024	3071	0	1347	2958	235
1280	3071	0	1530	2972	238
1536	3071	0	1716	2984	241
1792	3071	0	1905	3000	245
2048	3071	0	2109	3011	252
2303	3071	0	2309	3022	256
2559	3071	0	2509	3032	259
2815	3071	0	2703	3044	262
3071	3071	0	2900	3055	266
3327	3071	0	3094	3066	272
3583	3071	0	3287	3080	277
