0	0	0	0	0	0
256	0	0	54	54	54
512	0	0	112	112	112
768	0	0	169	169	169
1024	0	0	226	226	226
1280	0	0	284	284	284
1536	0	0	342	342	342
1792	0	0	399	399	399
2048	0	0	457	457	457
2303	0	0	515	515	515
2559	0	0	573	573	573
2815	0	0	631	631	631
3071	0	0	689	689	689
3327	0	0	747	747	747
3583	0	0	805	805	805
3839	0	0	863	863	863
4095	0	0	921	921	921
0	256	0	190	190	190
256	256	0	248	248	248
512	256	0	305	305	305
768	256	0	363	363	363
1024	256	0	421	421	421
1280	256	0	478	478	478
1536	256	0	537	537	537
1792	256	0	594	594	594
2048	256	0	652	652	652
2303	256	0	710	710	710
2559	256	0	768	768	768
2815	256	0	826	826	826
3071	256	0	884	884	884
3327	256	0	942	942	942
3583	256	0	1000	1000	1000
3839	256	0	1058	1058	1058
4095	256	0	1116	1116	1116
0	512	0	384	384	384
256	512	0	441	441	441
512	512	0	500	500	500
768	512	0	557	557	557
1024	512	0	615	615	615
1280	512	0	673	673	673
1536	512	0	731	731	731
1792	512	0	789	789	789
2048	512	0	847	847	847
2303	512	0	905	905	905
2559	512	0	963	963	963
2815	512	0	1021	1021	1021
3071	512	0	1079	1079	1079
3327	512	0	1137	1137	1137
3583	512	0	1195	1195	1195
3839	512	0	1253	1253	1253
4095	512	0	1311	1311	1311
0	768	0	578	578	578
256	768	0	637	637	637
512	768	0	694	694	694
768	768	0	752	752	752
1024	768	0	810	810	810
1280	768	0	868	868	868
1536	768	0	926	926	926
1792	768	0	984	984	984
2048	768	0	1042	1042	1042
2303	768	0	1100	1100	1100
2559	768	0	1158	1158	1158
2815	768	0	1216	1216	1216
3071	768	0	1274	1274	1274
3327	768	0	1332	1332	1332
3583	768	0	1389	1389	1389
3839	768	0	1447	1447	1447
4095	768	0	1505	1505	1505
0	1024	0	773	773	773
256	1024	0	831	831	831
512	1024	0	890	890	890
768	1024	0	947	947	947
1024	1024	0	1005	1005	1005
1280	1024	0	1064	1064	1064
1536	1024	0	1121	1121	1121
1792	1024	0	1179	1179	1179
2048	1024	0	1237	1237	1237
2303	1024	0	1295	1295	1295
2559	1024	0	1352	1352	1352
2815	1024	0	1411	1411	1411
3071	1024	0	1468	1468	1468
3327	1024	0	1525	1525	1525
