0	0	0	0	0	0
256	0	0	192	5	1
512	0	0	383	10	1
768	0	0	585	18	3
1024	0	0	789	26	5
1280	0	0	975	34	8
1536	0	0	1157	43	10
1792	0	0	1364	53	13
2048	0	0	1574	62	17
2303	0	0	1780	72	19
2559	0	0	1993	81	22
2815	0	0	2219	91	25
3071	0	0	2414	100	28
3327	0	0	2618	111	32
3583	0	0	2817	122	36
3839	0	0	2999	132	39
4095	0	0	3193	142	42
0	256	0	44	227	10
256	256	0	236	234	10
512	256	0	444	250	13
768	256	0	650	257	17
1024	256	0	854	264	19
1280	256	0	1041	273	21
1536	256	0	1229	284	25
1792	256	0	1437	294	28
2048	256	0	1648	305	31
2303	256	0	1858	316	34
2559	256	0	2078	326	37
2815	256	0	2298	335	41
3071	256	0	2488	345	45
3327	256	0	2707	355	49
3583	256	0	2894	366	53
3839	256	0	3076	380	56
4095	256	0	3273	390	59
0	512	0	87	454	19
256	512	0	295	471	22
512	512	0	500	486	26
768	512	0	708	492	29
1024	512	0	912	499	32
1280	512	0	1103	510	36
1536	512	0	1292	521	39
1792	512	0	1499	534	44
2048	512	0	1710	545	47
2303	512	0	1921	557	50
2559	512	0	2150	568	53
2815	512	0	2357	578	57
3071	512	0	2555	590	61
3327	512	0	2768	600	65
3583	512	0	2957	610	69
3839	512	0	3148	624	72
4095	512	0	3340	638	75
0	768	0	139	698	34
256	768	0	345	715	37
512	768	0	553	719	41
768	768	0	760	727	44
1024	768	0	961	741	48
1280	768	0	1150	751	52
1536	768	0	1354	768	55
1792	768	0	1542	774	59
2048	768	0	1755	786	62
2303	768	0	1964	798	66
2559	768	0	2199	809	69
2815	768	0	2414	829	74
3071	768	0	2614	840	77
3327	768	0	2819	851	82
3583	768	0	3009	863	85
3839	768	0	3204	877	88
4095	768	0	3413	881	92
0	1024	0	191	942	50
256	1024	0	398	947	53
512	1024	0	605	951	55
768	1024	0	808	966	59
1024	1024	0	1009	980	63
1280	1024	0	1216	997	67
1536	1024	0	1420	1014	71
1792	1024	0	1607	1020	74
2048	1024	0	1798	1025	78
2303	1024	0	2014	1039	82
2559	1024	0	2252	1051	85
2815	1024	0	2457	1069	90
3071	1024	0	2672	1089	94
3327	1024	0	2869	1100	98
3583	1024	0	3064	1111	102
3839	1024	0	3278	1115	105
4095	1024	0	3485	1120	108
0	1280	0	246	1171	66
256	1280	0	453	1182	69
512	1280	0	659	1186	72
768	1280	0	864	1192	75
1024	1280	0	1064	1206	79
1280	1280	0	1272	1222	83
1536	1280	0	1454	1238	86
1792	1280	0	1666	1244	91
2048	1280	0	1860	1252	94
2303	1280	0	2083	1265	98
2559	1280	0	2312	1277	102
2815	1280	0	2514	1296	106
3071	1280	0	2731	1313	111
3327	1280	0	2921	1324	114
3583	1280	0	3109	1326	118
3839	1280	0	3326	1349	124
4095	1280	0	3536	1354	126
0	1536	0	300	1401	81
256	1536	0	506	1414	85
512	1536	0	715	1425	88
768	1536	0	917	1431	91
1024	1536	0	1121	1437	95
1280	1536	0	1308	1455	98
1536	1536	0	1492	1470	102
1792	1536	0	1704	1476	106
2048	1536	0	1921	1484	110
2303	1536	0	2153	1499	114
2559	1536	0	2371	1512	118
2815	1536	0	2574	1527	123
3071	1536	0	2787	1545	128
3327	1536	0	2961	1546	131
3583	1536	0	3154	1548	135
3839	1536	0	3372	1571	140
4095	1536	0	3586	1594	143
0	1792	0	353	1643	98
256	1792	0	561	1656	101
512	1792	0	779	1663	105
768	1792	0	976	1686	109
1024	1792	0	1180	1692	113
1280	1792	0	1365	1709	116
1536	1792	0	1561	1709	121
1792	1792	0	1774	1715	125
2048	1792	0	1980	1734	129
2303	1792	0	2217	1745	134
2559	1792	0	2423	1757	138
2815	1792	0	2631	1773	142
3071	1792	0	2827	1786	146
3327	1792	0	3021	1798	150
3583	1792	0	3221	1802	154
3839	1792	0	3441	1809	157
4095	1792	0	3647	1831	159
0	2048	0	408	1884	114
256	2048	0	625	1892	118
512	2048	0	840	1900	123
768	2048	0	1038	1923	127
1024	2048	0	1237	1947	132
1280	2048	0	1433	1947	135
1536	2048	0	1631	1947	139
1792	2048	0	1834	1964	143
2048	2048	0	2046	1982	147
2303	2048	0	2282	1992	152
2559	2048	0	2479	2004	156
2815	2048	0	2681	2018	160
3071	2048	0	2874	2033	164
3327	2048	0	3072	2048	168
3583	2048	0	3285	2061	173
3839	2048	0	3506	2069	173
4095	2048	0	3712	2076	176
0	2303	0	465	2137	133
256	2303	0	683	2145	137
512	2303	0	898	2171	142
768	2303	0	1097	2197	146
1024	2303	0	1297	2203	150
1280	2303	0	1495	2205	154
1536	2303	0	1690	2224	157
1792	2303	0	1892	2243	161
2048	2303	0	2127	2255	166
2303	2303	0	2350	2268	170
2559	2303	0	2546	2275	174
2815	2303	0	2749	2289	178
3071	2303	0	2936	2304	182
3327	2303	0	3143	2317	186
3583	2303	0	3359	2330	190
3839	2303	0	3574	2337	190
4095	2303	0	3760	2350	197
0	2559	0	523	2385	151
256	2559	0	742	2408	156
512	2559	0	958	2429	161
768	2559	0	1158	2435	165
1024	2559	0	1358	2440	169
1280	2559	0	1551	2456	172
1536	2559	0	1748	2473	176
1792	2559	0	1961	2485	180
2048	2559	0	2210	2495	185
2303	2559	0	2417	2500	188
2559	2559	0	2615	2505	192
2815	2559	0	2811	2514	196
3071	2559	0	3004	2531	200
3327	2559	0	3222	2543	205
3583	2559	0	3439	2557	210
3839	2559	0	3628	2570	209
4095	2559	0	3816	2581	217
0	2815	0	579	2613	167
256	2815	0	799	2636	172
512	2815	0	1014	2662	178
768	2815	0	1208	2673	181
1024	2815	0	1408	2678	185
1280	2815	0	1611	2689	189
1536	2815	0	1806	2707	193
1792	2815	0	2024	2720	197
2048	2815	0	2257	2741	202
2303	2815	0	2460	2748	206
2559	2815	0	2658	2760	211
2815	2815	0	2851	2767	213
3071	2815	0	3047	2782	218
3327	2815	0	3262	2793	222
3583	2815	0	3485	2812	227
3839	2815	0	3690	2827	227
4095	2815	0	3880	2837	235
0	3071	0	637	2840	184
256	3071	0	855	2863	190
512	3071	0	1069	2885	195
768	3071	0	1268	2894	198
1024	3071	0	1460	2906	203
1280	3071	0	1662	2915	207
1536	3071	0	1865	2926	211
1792	3071	0	2076	2948	215
2048	3071	0	2306	2968	219
2303	3071	0	2505	2978	224
2559	3071	0	2699	2988	228
2815	3071	0	2890	2995	231
3071	3071	0	3088	3002	235
3327	3071	0	3314	3022	240
3583	3071	0	3533	3041	239
3839	3071	0	3731	3054	244
4095	3071	0	3948	3071	253
0	3327	0	701	3079	204
256	3327	0	916	3103	209
512	3327	0	1122	3106	212
768	3327	0	1335	3128	218
1024	3327	0	1527	3139	222
1280	3327	0	1730	3150	226
1536	3327	0	1926	3170	229
1792	3327	0	2148	3168	232
2048	3327	0	2366	3192	237
2303	3327	0	2569	3206	241
2559	3327	0	2761	3217	245
2815	3327	0	2969	3240	250
3071	3327	0	3176	3248	254
3327	3327	0	3392	3267	258
3583	3327	0	3605	3287	260
3839	3327	0	3810	3303	263
4095	3327	0	3999	3311	271
0	3583	0	765	3330	223
256	3583	0	968	3335	226
512	3583	0	1169	3339	229
768	3583	0	1380	3359	235
1024	3583	0	1593	3379	240
1280	3583	0	1788	3399	244
1536	3583	0	1987	3420	248
1792	3583	0	2217	3417	251
2048	3583	0	2426	3411	253
2303	3583	0	2629	3428	257
2559	3583	0	2827	3444	262
2815	3583	0	3034	3462	267
3071	3583	0	3262	3482	272
3327	3583	0	3475	3502	277
3583	3583	0	3677	3521	275
3839	3583	0	3865	3532	283
4095	3583	0	3998	3495	284
0	3839	0	825	3563	240
256	3839	0	1027	3563	243
512	3839	0	1225	3566	246
768	3839	0	1439	3586	252
1024	3839	0	1638	3606	257
1280	3839	0	1834	3623	255
1536	3839	0	2043	3626	258
1792	3839	0	2276	3648	263
2048	3839	0	2478	3643	265
2303	3839	0	2676	3654	270
2559	3839	0	2874	3669	275
2815	3839	0	3086	3690	280
3071	3839	0	3312	3706	287
3327	3839	0	3521	3722	291
3583	3839	0	3714	3731	295
3839	3839	0	3929	3752	305
4095	3839	0	4002	3663	299
0	4095	0	886	3798	260
256	4095	0	1088	3797	263
512	4095	0	1284	3793	265
768	4095	0	1487	3812	269
1024	4095	0	1684	3835	274
1280	4095	0	1886	3839	277
1536	4095	0	2103	3844	279
1792	4095	0	2331	3866	285
2048	4095	0	2531	3888	289
2303	4095	0	2727	3897	294
2559	4095	0	2920	3908	298
2815	4095	0	3142	3933	304
3071	4095	0	3370	3957	309
3327	4095	0	3563	3960	312
3583	4095	0	3752	3966	315
3839	4095	0	3967	3984	321
4095	4095	0	4008	3837	313
0	0	256	2	4	191
256	0	256	195	9	192
512	0	256	382	14	204
768	0	256	585	22	206
1024	0	256	788	30	213
1280	0	256	978	38	215
1536	0	256	1163	47	218
1792	0	256	1367	57	220
2048	0	256	1571	66	225
2303	0	256	1779	75	228
2559	0	256	1989	84	234
2815	0	256	2219	94	236
3071	0	256	2416	104	239
3327	0	256	2627	114	243
3583	0	256	2821	125	247
3839	0	256	3002	135	249
4095	0	256	3209	146	252
0	256	256	46	230	216
256	256	256	239	236	216
512	256	256	444	250	222
768	256	256	649	261	222
1024	256	256	853	270	228
1280	256	256	1045	278	231
1536	256	256	1234	290	234
1792	256	256	1425	302	240
2048	256	256	1635	312	243
2303	256	256	1842	323	249
2559	256	256	2061	332	252
2815	256	256	2285	342	255
3071	256	256	2478	349	259
3327	256	256	2683	360	263
3583	256	256	2895	371	266
3839	256	256	3080	385	269
4095	256	256	3287	396	271
0	512	256	89	457	229
256	512	256	296	473	231
512	512	256	501	487	236
768	512	256	708	494	239
1024	512	256	904	504	247
1280	512	256	1100	515	246
1536	512	256	1291	528	250
1792	512	256	1488	542	254
2048	512	256	1697	553	258
2303	512	256	1906	565	264
2559	512	256	2135	577	267
2815	512	256	2346	587	271
3071	512	256	2540	595	275
3327	512	256	2753	606	279
3583	512	256	2942	621	282
3839	512	256	3134	635	286
4095	512	256	3360	648	298
0	768	256	141	703	243
256	768	256	354	716	255
512	768	256	561	731	259
768	768	256	770	740	263
1024	768	256	968	754	260
1280	768	256	1166	762	269
1536	768	256	1355	775	272
1792	768	256	1551	790	269
2048	768	256	1742	795	273
2303	768	256	1948	805	280
2559	768	256	2185	818	284
2815	768	256	2401	838	289
3071	768	256	2596	847	292
3327	768	256	2799	858	296
3583	768	256	2990	873	299
3839	768	256	3224	888	311
4095	768	256	3434	893	315
0	1024	256	193	949	257
256	1024	256	406	961	270
512	1024	256	613	964	273
768	1024	256	814	979	271
1024	1024	256	1014	993	274
1280	1024	256	1213	1002	284
1536	1024	256	1416	1019	288
1792	1024	256	1616	1033	293
2048	1024	256	1808	1039	297
2303	1024	256	2021	1048	303
2559	1024	256	2263	1060	306
2815	1024	256	2464	1078	311
3071	1024	256	2666	1091	313
3327	1024	256	2867	1101	318
3583	1024	256	3063	1112	321
3839	1024	256	3278	1120	318
4095	1024	256	3488	1126	321
0	1280	256	248	1177	273
256	1280	256	461	1194	290
512	1280	256	667	1197	292
768	1280	256	872	1206	294
1024	1280	256	1071	1221	292
1280	1280	256	1270	1230	301
1536	1280	256	1466	1250	306
1792	1280	256	1654	1259	308
2048	1280	256	1869	1266	313
2303	1280	256	2093	1275	320
2559	1280	256	2321	1287	323
2815	1280	256	2520	1302	327
3071	1280	256	2725	1313	333
3327	1280	256	2920	1326	334
3583	1280	256	3129	1344	339
3839	1280	256	3333	1357	339
4095	1280	256	3541	1364	341
0	1536	256	301	1404	301
256	1536	256	515	1426	306
512	1536	256	724	1437	309
768	1536	256	926	1443	312
1024	1536	256	1131	1451	318
1280	1536	256	1320	1467	318
1536	1536	256	1505	1482	321
1792	1536	256	1719	1491	326
2048	1536	256	1935	1498	330
2303	1536	256	2163	1511	337
2559	1536	256	2379	1523	340
2815	1536	256	2571	1528	344
3071	1536	256	2783	1546	349
3327	1536	256	2979	1564	352
3583	1536	256	3176	1565	355
3839	1536	256	3378	1578	355
4095	1536	256	3590	1601	358
0	1792	256	355	1648	316
256	1792	256	570	1658	316
512	1792	256	779	1669	319
768	1792	256	981	1676	322
1024	1792	256	1180	1695	329
1280	1792	256	1365	1710	333
1536	1792	256	1574	1720	339
