0	0	0	0	0	0
256	0	0	54	134	162
512	0	0	190	229	165
768	0	0	412	303	173
1024	0	0	648	410	182
1280	0	0	949	545	191
1536	0	0	1327	705	200
1792	0	0	1752	884	211
2048	0	0	2179	1068	219
2303	0	0	2593	1244	225
2559	0	0	2961	1408	227
2815	0	0	3271	1591	226
3071	0	0	3515	1748	225
3327	0	0	3689	1867	229
3583	0	0	3805	1952	233
3839	0	0	3886	2014	235
4095	0	0	3950	2064	237
0	256	0	0	107	189
256	256	0	48	187	181
512	256	0	165	250	187
768	256	0	390	330	193
1024	256	0	676	444	194
1280	256	0	1017	593	192
1536	256	0	1402	749	201
1792	256	0	1822	919	212
2048	256	0	2239	1094	221
2303	256	0	2642	1260	228
2559	256	0	3000	1446	231
2815	256	0	3301	1630	231
3071	256	0	3537	1786	230
3327	256	0	3704	1905	235
3583	256	0	3816	1990	238
3839	256	0	3894	2052	240
4095	256	0	3955	2102	242
0	512	0	32	150	222
256	512	0	55	184	224
512	512	0	163	355	200
768	512	0	354	380	211
1024	512	0	641	449	223
1280	512	0	991	600	221
1536	512	0	1430	774	215
1792	512	0	1895	950	214
2048	512	0	2306	1115	224
2303	512	0	2698	1290	231
2559	512	0	3044	1489	236
2815	512	0	3334	1672	237
3071	512	0	3561	1829	237
3327	512	0	3721	1948	241
3583	512	0	3828	2033	244
3839	512	0	3903	2095	246
4095	512	0	3961	2145	248
0	768	0	75	202	262
256	768	0	83	204	262
512	768	0	154	344	253
768	768	0	335	517	228
1024	768	0	609	519	238
1280	768	0	954	603	257
1536	768	0	1392	779	252
1792	768	0	1881	960	245
2048	768	0	2347	1133	238
2303	768	0	2763	1340	236
2559	768	0	3096	1540	241
2815	768	0	3373	1723	243
3071	768	0	3589	1880	244
3327	768	0	3742	1999	249
3583	768	0	3843	2084	252
3839	768	0	3913	2146	254
4095	768	0	3968	2196	256
0	1024	0	127	265	310
256	1024	0	135	265	310
512	1024	0	173	334	312
768	1024	0	279	547	278
1024	1024	0	579	686	255
1280	1024	0	933	677	274
1536	1024	0	1345	784	298
1792	1024	0	1837	967	292
2048	1024	0	2311	1144	282
2303	1024	0	2756	1363	269
2559	1024	0	3127	1585	260
2815	1024	0	3419	1783	252
3071	1024	0	3624	1942	253
3327	1024	0	3767	2062	258
3583	1024	0	3861	2146	261
3839	1024	0	3926	2208	263
4095	1024	0	3977	2258	265
0	1280	0	191	342	369
256	1280	0	199	342	369
512	1280	0	212	351	370
768	1280	0	284	523	360
1024	1280	0	502	765	305
1280	1280	0	890	873	291
1536	1280	0	1342	850	319
1792	1280	0	1789	976	345
2048	1280	0	2265	1156	337
2303	1280	0	2715	1377	324
2559	1280	0	3094	1601	314
2815	1280	0	3400	1806	302
3071	1280	0	3626	1981	293
3327	1280	0	3776	2114	289
3583	1280	0	3871	2205	286
3839	1280	0	3936	2273	282
4095	1280	0	3983	2318	283
0	1536	0	266	432	438
256	1536	0	274	432	438
512	1536	0	282	432	438
768	1536	0	321	518	437
1024	1536	0	434	756	405
1280	1536	0	817	1013	332
1536	1536	0	1281	1067	336
1792	1536	0	1802	1026	371
2048	1536	0	2219	1170	399
2303	1536	0	2667	1393	392
2559	1536	0	3056	1617	380
2815	1536	0	3365	1822	371
3071	1536	0	3596	1997	362
3327	1536	0	3752	2131	355
3583	1536	0	3851	2226	350
3839	1536	0	3918	2294	347
4095	1536	0	3967	2337	346
0	1792	0	348	536	513
256	1792	0	356	536	513
512	1792	0	364	536	513
768	1792	0	378	548	512
1024	1792	0	450	745	499
1280	1792	0	695	1022	443
1536	1792	0	1221	1274	361
1792	1792	0	1730	1252	385
2048	1792	0	2250	1235	428
2303	1792	0	2625	1414	462
2559	1792	0	3008	1635	457
2815	1792	0	3324	1840	449
3071	1792	0	3561	2015	440
3327	1792	0	3721	2149	434
3583	1792	0	3824	2244	428
3839	1792	0	3894	2310	424
4095	1792	0	3943	2353	426
0	2048	0	434	648	591
256	2048	0	442	648	591
512	2048	0	451	648	591
768	2048	0	461	648	591
1024	2048	0	501	748	586
1280	2048	0	650	1025	550
1536	2048	0	1067	1324	460
1792	2048	0	1668	1560	404
2048	2048	0	2174	1480	439
2303	2048	0	2677	1492	489
2559	2048	0	2975	1660	529
2815	2048	0	3281	1858	529
3071	2048	0	3525	2034	521
3327	2048	0	3688	2168	516
3583	2048	0	3794	2263	510
3839	2048	0	3865	2327	508
4095	2048	0	3918	2370	508
0	2303	0	521	762	670
256	2303	0	529	762	670
512	2303	0	537	762	670
768	2303	0	547	762	670
1024	2303	0	564	780	669
1280	2303	0	658	1030	646
1536	2303	0	970	1336	580
1792	2303	0	1529	1681	454
2048	2303	0	2100	1826	461
2303	2303	0	2601	1707	496
2559	2303	0	3044	1744	549
2815	2303	0	3271	1895	590
3071	2303	0	3486	2052	602
3327	2303	0	3655	2187	596
3583	2303	0	3764	2282	592
3839	2303	0	3836	2344	591
4095	2303	0	3892	2388	589
0	2559	0	603	871	744
256	2559	0	611	871	744
512	2559	0	619	871	744
768	2559	0	629	871	744
1024	2559	0	642	871	744
1280	2559	0	696	1036	731
1536	2559	0	934	1349	680
1792	2559	0	1389	1702	573
2048	2559	0	2009	2049	462
2303	2559	0	2523	2050	517
2559	2559	0	2962	1924	551
2815	2559	0	3337	1980	604
3071	2559	0	3504	2108	641
3327	2559	0	3632	2213	666
3583	2559	0	3735	2300	668
3839	2559	0	3809	2360	669
4095	2559	0	3866	2406	669
0	2815	0	679	973	813
256	2815	0	687	973	813
512	2815	0	695	973	813
768	2815	0	705	973	813
1024	2815	0	717	973	813
1280	2815	0	750	1053	807
1536	2815	0	927	1361	766
1792	2815	0	1309	1712	679
2048	2815	0	1872	2111	525
2303	2815	0	2462	2339	516
2559	2815	0	2883	2238	566
2815	2815	0	3248	2125	601
3071	2815	0	3553	2188	652
3327	2815	0	3670	2282	681
3583	2815	0	3749	2348	700
3839	2815	0	3806	2394	714
4095	2815	0	3852	2431	726
0	3071	0	745	1063	873
256	3071	0	752	1063	873
512	3071	0	761	1063	873
768	3071	0	771	1063	873
1024	3071	0	783	1063	873
1280	3071	0	803	1087	871
1536	3071	0	937	1372	840
1792	3071	0	1270	1721	764
2048	3071	0	1756	2120	629
2303	3071	0	2383	2488	503
2559	3071	0	2835	2531	577
2815	3071	0	3176	2397	611
3071	3071	0	3457	2300	644
3327	3071	0	3697	2355	689
3583	3071	0	3779	2416	710
3839	3071	0	3830	2459	724
4095	3071	0	3872	2494	736
0	3327	0	797	1134	920
256	3327	0	804	1134	920
512	3327	0	813	1134	920
768	3327	0	822	1134	920
1024	3327	0	834	1134	920
1280	3327	0	850	1134	920
1536	3327	0	955	1382	894
1792	3327	0	1254	1730	830
2048	3327	0	1692	2128	705
2303	3327	0	2291	2534	542
2559	3327	0	2790	2727	570
2815	3327	0	3136	2630	619
3071	3327	0	3400	2516	651
3327	3327	0	3596	2440	678
3583	3327	0	3788	2481	716
3839	3327	0	3850	2525	732
4095	3327	0	3888	2558	744
0	3583	0	834	1186	956
256	3583	0	842	1186	956
512	3583	0	850	1186	956
768	3583	0	860	1186	956
1024	3583	0	872	1186	956
1280	3583	0	887	1186	956
1536	3583	0	972	1389	936
1792	3583	0	1248	1736	880
2048	3583	0	1658	2135	758
2303	3583	0	2224	2551	590
2559	3583	0	2752	2834	555
2815	3583	0	3107	2799	623
3071	3583	0	3370	2686	656
3327	3583	0	3555	2599	682
3583	3583	0	3683	2544	701
3839	3583	0	3822	2574	732
4095	3583	0	3898	2611	750
0	3839	0	862	1225	982
256	3839	0	869	1225	982
512	3839	0	878	1225	982
768	3839	0	887	1225	982
1024	3839	0	899	1225	982
1280	3839	0	915	1225	982
1536	3839	0	986	1394	967
1792	3839	0	1247	1741	917
2048	3839	0	1636	2136	804
2303	3839	0	2175	2555	635
2559	3839	0	2719	2886	538
2815	3839	0	3085	2918	624
3071	3839	0	3347	2807	658
3327	3839	0	3531	2722	685
3583	3839	0	3653	2661	704
3839	3839	0	3741	2620	718
4095	3839	0	3849	2646	744
0	4095	0	884	1256	1004
256	4095	0	892	1256	1004
512	4095	0	900	1256	1004
768	4095	0	910	1256	1004
1024	4095	0	922	1256	1004
1280	4095	0	937	1256	1004
1536	4095	0	997	1401	989
1792	4095	0	1247	1745	946
2048	4095	0	1621	2138	841
2303	4095	0	2139	2558	672
2559	4095	0	2688	2919	537
2815	4095	0	3067	3003	624
3071	4095	0	3328	2897	660
3327	4095	0	3512	2815	687
3583	4095	0	3634	2757	707
3839	4095	0	3719	2715	721
4095	4095	0	3785	2681	732
