0	0	0	0	0	0
256	0	0	281	0	0
512	0	0	571	0	0
768	0	0	863	0	0
1024	0	0	1154	0	0
1280	0	0	1445	0	0
1536	0	0	1732	0	0
1792	0	0	2014	0	0
2048	0	0	2290	1	1
2303	0	0	2558	6	6
2559	0	0	2817	16	16
2815	0	0	3063	29	29
3071	0	0	3300	43	43
3327	0	0	3533	60	60
3583	0	0	3763	77	77
3839	0	0	3993	94	94
4095	0	0	4095	111	111
0	256	0	0	283	0
256	256	0	284	284	0
512	256	0	574	283	0
768	256	0	867	283	0
1024	256	0	1159	282	0
1280	256	0	1449	282	0
1536	256	0	1738	284	0
1792	256	0	2020	286	2
2048	256	0	2296	290	6
2303	256	0	2565	297	13
2559	256	0	2823	306	22
2815	256	0	3069	319	35
3071	256	0	3307	334	51
3327	256	0	3539	350	67
3583	256	0	3769	367	83
3839	256	0	4000	385	101
4095	256	0	4095	401	117
0	512	0	0	572	0
256	512	0	282	573	0
512	512	0	574	574	0
768	512	0	867	574	0
1024	512	0	1159	573	0
1280	512	0	1451	574	0
1536	512	0	1738	575	0
1792	512	0	2021	578	3
2048	512	0	2298	583	8
2303	512	0	2566	589	14
2559	512	0	2824	598	23
2815	512	0	3071	612	37
3071	512	0	3308	626	51
3327	512	0	3541	643	68
3583	512	0	3770	659	84
3839	512	0	4000	675	100
4095	512	0	4095	692	117
0	768	0	0	864	0
256	768	0	282	866	0
512	768	0	573	866	0
768	768	0	866	866	0
1024	768	0	1160	867	0
1280	768	0	1450	867	0
1536	768	0	1739	869	1
1792	768	0	2022	872	3
2048	768	0	2297	876	7
2303	768	0	2566	883	14
2559	768	0	2824	892	23
2815	768	0	3069	904	35
3071	768	0	3307	919	50
3327	768	0	3539	934	66
3583	768	0	3767	950	81
3839	768	0	3997	966	98
4095	768	0	4095	981	113
0	1024	0	0	1157	0
256	1024	0	282	1159	0
512	1024	0	574	1160	0
768	1024	0	867	1160	0
1024	1024	0	1159	1159	0
1280	1024	0	1451	1161	0
1536	1024	0	1739	1161	1
1792	1024	0	2021	1163	2
2048	1024	0	2297	1168	7
2303	1024	0	2565	1174	13
2559	1024	0	2822	1182	21
2815	1024	0	3068	1195	34
3071	1024	0	3304	1208	47
3327	1024	0	3534	1222	62
3583	1024	0	3764	1238	78
3839	1024	0	3991	1253	92
4095	1024	0	4095	1268	107
0	1280	0	0	1449	0
256	1280	0	284	1452	1
512	1280	0	575	1452	1
768	1280	0	868	1451	0
1024	1280	0	1161	1452	0
1280	1280	0	1451	1451	0
1536	1280	0	1738	1452	0
1792	1280	0	2021	1454	3
2048	1280	0	2296	1457	6
2303	1280	0	2563	1462	11
2559	1280	0	2820	1471	20
2815	1280	0	3064	1481	30
3071	1280	0	3300	1494	43
3327	1280	0	3530	1509	57
3583	1280	0	3757	1522	71
3839	1280	0	3985	1537	86
4095	1280	0	4095	1550	99
0	1536	0	3	1741	3
256	1536	0	288	1742	4
512	1536	0	579	1742	4
768	1536	0	871	1741	3
1024	1536	0	1163	1740	2
1280	1536	0	1453	1740	2
1536	1536	0	1740	1740	2
1792	1536	0	2021	1740	2
2048	1536	0	2296	1744	6
2303	1536	0	2562	1748	10
2559	1536	0	2817	1754	16
2815	1536	0	3061	1765	27
3071	1536	0	3295	1776	38
3327	1536	0	3524	1789	51
3583	1536	0	3751	1803	65
3839	1536	0	3976	1815	77
4095	1536	0	4095	1827	89
0	1792	0	9	2028	9
256	1792	0	295	2029	11
512	1792	0	585	2028	10
768	1792	0	876	2026	8
1024	1792	0	1168	2025	7
1280	1792	0	1457	2023	5
1536	1792	0	1742	2022	4
1792	1792	0	2023	2023	5
2048	1792	0	2296	2024	6
2303	1792	0	2561	2027	9
2559	1792	0	2816	2034	15
2815	1792	0	3058	2042	24
3071	1792	0	3291	2052	34
3327	1792	0	3519	2064	46
3583	1792	0	3744	2076	57
3839	1792	0	3968	2087	68
4095	1792	0	4095	2098	80
0	2048	0	21	2311	21
256	2048	0	305	2311	21
512	2048	0	594	2309	19
768	2048	0	885	2307	17
1024	2048	0	1175	2304	14
1280	2048	0	1463	2301	11
1536	2048	0	1748	2300	10
1792	2048	0	2027	2298	8
2048	2048	0	2299	2299	9
2303	2048	0	2563	2301	11
2559	2048	0	2816	2305	15
2815	2048	0	3057	2313	23
3071	2048	0	3289	2322	32
3327	2048	0	3515	2331	42
