0	0	0	0	0	0
256	0	0	197	10	4
512	0	0	396	19	7
768	0	0	592	29	11
1024	0	0	789	37	14
1280	0	0	986	47	18
1536	0	0	1185	56	21
1792	0	0	1381	65	25
2048	0	0	1576	75	28
2303	0	0	1773	84	32
2559	0	0	1970	93	35
2815	0	0	2175	102	39
3071	0	0	2383	113	42
3327	0	0	2575	121	46
3583	0	0	2773	130	50
3839	0	0	2969	139	53
4095	0	0	3158	149	57
0	256	0	54	218	16
256	256	0	250	228	19
512	256	0	446	237	23
768	256	0	643	246	26
1024	256	0	841	255	30
1280	256	0	1038	265	33
1536	256	0	1236	274	37
1792	256	0	1432	284	41
2048	256	0	1629	294	44
2303	256	0	1824	303	48
2559	256	0	2022	313	51
2815	256	0	2232	323	55
3071	256	0	2433	333	58
3327	256	0	2626	342	62
3583	256	0	2824	351	65
3839	256	0	3021	361	69
4095	256	0	3204	371	71
0	512	0	107	440	32
256	512	0	303	450	35
512	512	0	501	458	39
768	512	0	697	469	42
1024	512	0	894	478	46
1280	512	0	1091	488	49
1536	512	0	1290	498	53
1792	512	0	1485	507	56
2048	512	0	1681	517	60
2303	512	0	1878	526	63
2559	512	0	2076	536	67
2815	512	0	2289	546	70
3071	512	0	2484	556	74
3327	512	0	2679	566	78
3583	512	0	2876	574	80
3839	512	0	3072	585	84
4095	512	0	3250	595	87
0	768	0	161	663	47
256	768	0	358	672	51
512	768	0	554	681	54
768	768	0	750	692	58
1024	768	0	948	701	61
1280	768	0	1146	711	65
1536	768	0	1342	721	69
1792	768	0	1538	729	72
2048	768	0	1735	739	76
2303	768	0	1931	748	79
2559	768	0	2133	759	82
2815	768	0	2344	770	85
3071	768	0	2535	780	89
3327	768	0	2732	788	92
3583	768	0	2928	797	96
3839	768	0	3122	808	99
4095	768	0	3298	819	103
0	1024	0	214	884	63
256	1024	0	410	894	67
512	1024	0	608	904	70
768	1024	0	804	914	74
1024	1024	0	1001	923	77
1280	1024	0	1200	933	81
1536	1024	0	1396	943	84
1792	1024	0	1592	952	87
2048	1024	0	1789	961	91
2303	1024	0	1984	972	94
2559	1024	0	2190	983	97
2815	1024	0	2396	992	101
3071	1024	0	2588	1001	105
3327	1024	0	2786	1011	108
3583	1024	0	2981	1020	112
3839	1024	0	3168	1031	115
4095	1024	0	3349	1042	119
0	1280	0	268	1104	79
256	1280	0	464	1115	82
512	1280	0	660	1124	86
768	1280	0	858	1134	89
1024	1280	0	1054	1144	92
1280	1280	0	1252	1153	96
1536	1280	0	1448	1163	99
1792	1280	0	1645	1172	103
2048	1280	0	1841	1182	106
2303	1280	0	2037	1191	110
2559	1280	0	2247	1203	113
2815	1280	0	2447	1212	117
3071	1280	0	2642	1219	120
3327	1280	0	2837	1229	124
3583	1280	0	3033	1239	127
3839	1280	0	3214	1251	131
4095	1280	0	3406	1261	134
0	1536	0	322	1325	95
256	1536	0	518	1336	98
512	1536	0	715	1345	102
768	1536	0	911	1356	104
1024	1536	0	1108	1367	108
1280	1536	0	1306	1376	111
1536	1536	0	1502	1385	115
1792	1536	0	1697	1395	118
2048	1536	0	1894	1406	122
2303	1536	0	2093	1415	125
2559	1536	0	2305	1427	129
2815	1536	0	2499	1436	133
3071	1536	0	2695	1445	136
3327	1536	0	2891	1455	139
3583	1536	0	3085	1467	142
3839	1536	0	3261	1478	146
4095	1536	0	3464	1489	149
0	1792	0	377	1550	110
256	1792	0	572	1560	113
512	1792	0	769	1569	116
768	1792	0	966	1581	120
1024	1792	0	1163	1591	124
1280	1792	0	1359	1600	127
1536	1792	0	1555	1610	131
1792	1792	0	1751	1620	134
2048	1792	0	1948	1630	138
2303	1792	0	2150	1639	140
2559	1792	0	2360	1651	144
2815	1792	0	2551	1660	147
3071	1792	0	2748	1669	151
3327	1792	0	2943	1680	154
3583	1792	0	3134	1690	158
3839	1792	0	3309	1702	162
4095	1792	0	3524	1710	165
0	2048	0	429	1772	125
256	2048	0	627	1783	129
512	2048	0	823	1792	132
768	2048	0	1019	1803	136
1024	2048	0	1218	1814	139
1280	2048	0	1413	1822	143
1536	2048	0	1609	1832	145
1792	2048	0	1804	1842	149
2048	2048	0	2002	1852	153
2303	2048	0	2209	1863	156
2559	2048	0	2411	1874	160
2815	2048	0	2604	1884	163
3071	2048	0	2800	1893	167
3327	2048	0	2995	1904	169
3583	2048	0	3180	1914	173
3839	2048	0	3366	1925	176
4095	2048	0	3581	1936	180
0	2303	0	483	1994	141
256	2303	0	679	2006	144
512	2303	0	875	2017	148
768	2303	0	1073	2028	151
1024	2303	0	1270	2039	154
1280	2303	0	1465	2049	158
1536	2303	0	1660	2061	161
1792	2303	0	1857	2073	165
2048	2303	0	2054	2082	168
2303	2303	0	2264	2096	172
2559	2303	0	2462	2107	174
2815	2303	0	2654	2119	178
3071	2303	0	2851	2129	181
3327	2303	0	3045	2141	185
3583	2303	0	3226	2154	188
3839	2303	0	3421	2165	191
4095	2303	0	3633	2177	195
0	2559	0	535	2244	157
256	2559	0	732	2255	160
512	2559	0	927	2267	163
768	2559	0	1123	2279	166
1024	2559	0	1319	2290	170
1280	2559	0	1515	2298	173
1536	2559	0	1712	2308	177
1792	2559	0	1908	2317	179
2048	2559	0	2109	2326	183
2303	2559	0	2321	2337	187
2559	2559	0	2511	2347	190
2815	2559	0	2706	2357	194
3071	2559	0	2902	2366	196
3327	2559	0	3096	2376	200
3583	2559	0	3273	2386	203
3839	2559	0	3478	2396	207
4095	2559	0	3686	2406	209
0	2815	0	589	2459	171
