0	0	0	0	0	0
256	0	0	206	5	1
512	0	0	411	11	1
768	0	0	626	19	3
1024	0	0	838	27	6
1280	0	0	1035	36	8
1536	0	0	1238	45	10
1792	0	0	1458	54	14
2048	0	0	1682	64	17
2303	0	0	1907	74	20
2559	0	0	2136	84	23
2815	0	0	2359	94	26
3071	0	0	2557	104	30
3327	0	0	2770	114	34
3583	0	0	2983	125	38
3839	0	0	3187	135	41
4095	0	0	3387	146	43
0	256	0	45	232	10
256	256	0	250	239	10
512	256	0	468	255	14
768	256	0	684	262	17
1024	256	0	897	271	19
1280	256	0	1096	279	21
1536	256	0	1299	289	25
1792	256	0	1520	299	29
2048	256	0	1746	311	33
2303	256	0	1971	322	36
2559	256	0	2200	332	39
2815	256	0	2415	342	42
3071	256	0	2613	352	46
3327	256	0	2834	361	50
3583	256	0	3047	373	54
3839	256	0	3245	387	57
4095	256	0	3448	396	59
0	512	0	89	464	20
256	512	0	309	482	23
512	512	0	527	498	26
768	512	0	739	503	30
1024	512	0	953	509	33
1280	512	0	1156	520	37
1536	512	0	1362	532	41
1792	512	0	1585	544	44
2048	512	0	1804	554	48
2303	512	0	2034	566	51
2559	512	0	2263	578	54
2815	512	0	2470	590	58
3071	512	0	2675	599	61
3327	512	0	2894	608	66
3583	512	0	3106	617	70
3839	512	0	3306	629	73
4095	512	0	3505	644	76
0	768	0	143	709	36
256	768	0	362	727	39
512	768	0	577	732	42
768	768	0	791	737	45
1024	768	0	1003	753	49
1280	768	0	1208	763	52
1536	768	0	1427	779	56
1792	768	0	1628	784	60
2048	768	0	1855	794	64
2303	768	0	2082	806	67
2559	768	0	2311	820	70
2815	768	0	2524	837	75
3071	768	0	2729	845	78
3327	768	0	2944	853	84
3583	768	0	3154	864	87
3839	768	0	3353	875	90
4095	768	0	3576	880	94
0	1024	0	196	949	51
256	1024	0	413	954	53
512	1024	0	629	959	56
768	1024	0	840	974	60
1024	1024	0	1050	985	64
1280	1024	0	1273	1001	68
1536	1024	0	1495	1019	72
1792	1024	0	1695	1022	76
2048	1024	0	1898	1026	79
2303	1024	0	2124	1037	82
2559	1024	0	2345	1050	87
2815	1024	0	2561	1069	91
3071	1024	0	2783	1088	96
3327	1024	0	2992	1098	100
3583	1024	0	3205	1108	103
3839	1024	0	3427	1112	107
4095	1024	0	3645	1116	111
0	1280	0	252	1186	67
256	1280	0	467	1198	70
512	1280	0	681	1201	73
768	1280	0	893	1207	76
1024	1280	0	1107	1223	80
1280	1280	0	1331	1240	85
1536	1280	0	1525	1254	88
1792	1280	0	1755	1263	93
2048	1280	0	1959	1265	96
2303	1280	0	2181	1276	100
2559	1280	0	2401	1290	103
2815	1280	0	2615	1307	108
3071	1280	0	2839	1323	112
3327	1280	0	3040	1330	115
3583	1280	0	3244	1333	119
3839	1280	0	3470	1355	124
4095	1280	0	3686	1359	128
0	1536	0	306	1419	82
256	1536	0	520	1428	87
512	1536	0	735	1441	90
768	1536	0	947	1448	94
1024	1536	0	1162	1452	97
1280	1536	0	1360	1465	100
1536	1536	0	1557	1483	104
1792	1536	0	1790	1492	108
2048	1536	0	2016	1492	112
2303	1536	0	2239	1506	116
2559	1536	0	2451	1517	120
2815	1536	0	2668	1533	124
3071	1536	0	2891	1551	128
3327	1536	0	3081	1551	132
3583	1536	0	3285	1554	135
3839	1536	0	3507	1574	141
4095	1536	0	3724	1594	145
0	1792	0	359	1662	100
256	1792	0	574	1673	103
512	1792	0	795	1677	107
768	1792	0	1000	1700	111
1024	1792	0	1216	1705	114
1280	1792	0	1414	1721	118
1536	1792	0	1623	1722	122
1792	1792	0	1852	1729	126
2048	1792	0	2076	1748	130
2303	1792	0	2288	1755	135
2559	1792	0	2506	1771	139
2815	1792	0	2723	1785	143
3071	1792	0	2931	1799	148
3327	1792	0	3146	1815	151
3583	1792	0	3345	1812	154
3839	1792	0	3558	1810	157
